Code Postal / CEDEX,Code INSEE,Nom de la commune
04017,04070,Digne-les-Bains
05003,05061,Gap
06002,06088,Nice
06007,06088,Nice
06082,06088,Nice
06101,06088,Nice
06255,06085,Mougins
06335,06069,Grasse
06348,06054,Drap
06535,06118,Saint-Cézaire-sur-Siagne
06631,06004,Antibes
06703,06123,Saint-Laurent-du-Var
06903,06018,Biot
08013,08105,Charleville-Mézières
08305,08362,Rethel
09401,09306,Tarascon-sur-Ariège
10001,10387,Troyes
10009,10387,Troyes
10402,10268,Nogent-sur-Seine
11104,11262,Narbonne
11408,11076,Castelnaudary
11885,11069,Carcassonne
12034,12176,Onet-le-Château
13177,13201,MARSEILLE CEDEX 20
13178,13201,MARSEILLE CEDEX 20
13201,13202,MARSEILLE CEDEX 01
13227,13201,MARSEILLE CEDEX 01
13231,13203,MARSEILLE CEDEX 01
13244,13206,MARSEILLE CEDEX 01
13256,13206,MARSEILLE CEDEX 20
13304,13202,MARSEILLE CEDEX 02
13396,13211,MARSEILLE CEDEX 11
13401,13209,MARSEILLE CEDEX 20
13458,13213,MARSEILLE CEDEX 13
13616,13001,Aix-en-Provence
13692,13056,Martigues
13708,13028,La Ciotat
13715,13119,Carnoux-en-Provence
13728,13054,Marignane
13781,13005,Aubagne
13791,13001,Aix-en-Provence
13798,13001,Aix-en-Provence
13900,13203,MARSEILLE CEDEX 20
13921,13211,MARSEILLE CEDEX 11
14076,14118,Caen
14079,14118,Caen
14101,14582,Saint-Germain-de-Livet
15003,15014,Aurillac
16006,16015,Angoulême
16025,16374,Soyaux
16111,16089,Châteaubernard
17183,17274,Périgny
17302,17353,Saint-Laurent-de-la-Prée
17305,17299,Rochefort
17411,17347,Saint-Jean-d'Angély
18020,18033,Bourges
18025,18033,Bourges
18910,18033,Bourges
19007,19272,Tulle
19012,19181,Saint-Augustin
19104,19031,Brive-la-Gaillarde
20175,2A004,Ajaccio
20402,2B033,Bastia
20502,2A271,Sarrola-Carcopino
20504,2A271,Sarrola-Carcopino
21013,21231,Dijon
21030,21231,Dijon
21042,21231,Dijon
21401,21258,Étrochey
21601,21355,Longvic
22004,22278,Saint-Brieuc
22201,22070,Guingamp
22302,22113,Lannion
22605,22136,Loudéac
25301,25293,Granges-Narboz
25302,25634,Vuillecin
25405,25031,Audincourt
25602,25614,Vieux-Charmont
26107,26281,Romans-sur-Isère
26304,26057,Bourg-de-Péage
27035,27017,Angerville-la-Campagne
27306,27056,Bernay
27504,27549,PONT AUDEMER CEDEX
27705,27016,Les Andelys
28106,28098,Cherisy
28637,28253,Mignières
28701,28257,Mondonville-Saint-Jean
29175,29046,Douarnenez
29185,29039,Concarneau
29201,29254,Saint-Martin-des-Champs
29202,29151,Morlaix
29211,29019,Brest
29556,29051,Ergué-Gabéric
29563,29247,Saint-Évarzec
29601,29019,Brest
29673,29151,Morlaix
30043,30189,Nîmes
30115,30007,Alès
30319,30007,Alès
30910,30189,Nîmes
31004,31555,Toulouse
31086,31555,Toulouse
31121,31420,Pinsaguel
31312,31254,Labège
31326,31113,Castanet-Tolosan
31504,31555,Toulouse
31507,31555,Toulouse
31605,31395,Muret
31621,31118,Castelnau-d'Estrétefonds
31674,31254,Labège
31675,31254,Labège
32011,32013,Auch
33008,33063,Bordeaux
33064,33063,Bordeaux
33151,33119,Cenon
33164,33529,La Teste-de-Buch
33212,33357,Roaillan
33341,33177,Gaillan-en-Médoc
33394,33058,Blaye
34026,34172,Montpellier
34034,34172,Montpellier
34060,34172,Montpellier
34195,34172,Montpellier
34309,34003,Agde
34513,34032,Béziers
34536,34336,Villeneuve-lès-Béziers
34671,34022,Baillargues
34748,34327,Vendargues
34943,34172,Montpellier
34985,34255,Saint-Gély-du-Fesc
35006,35238,Rennes
35025,35238,Rennes
35091,35047,Bruz
35306,35115,Fougères
35408,35288,Saint-Malo
35411,35288,Saint-Malo
35416,35288,Saint-Malo
35576,35051,Cesson-Sévigné
35701,35238,Rennes
35768,35177,La Mézière
36021,36044,Châteauroux
37019,37261,Tours
37033,37261,Tours
37048,37261,Tours
37059,37261,Tours
37095,37261,Tours
37553,37208,Saint-Avertin
38009,38185,Grenoble
38146,38337,Rives
38161,38416,Saint-Marcellin
38174,38485,Seyssinet-Pariset
38434,38421,Saint-Martin-d'Hères
38521,38170,Fontanil-Cornillon
38554,38072,Chanas
39007,39300,Lons-le-Saunier
39015,39300,Lons-le-Saunier
39034,39300,Lons-le-Saunier
39101,39198,Dole
39205,39478,Saint-Claude
41101,41269,Vendôme
42004,42218,Saint-Étienne
42009,63343,Saint-Flour
42016,42218,Saint-Étienne
42023,42218,Saint-Étienne
42165,42005,Andrézieux-Bouthéon
42333,42170,Perreux
43009,43089,Espaly-Saint-Marcel
44042,44109,Nantes
44047,44109,Nantes
44079,44109,Nantes
44109,44109,Nantes
44126,44009,Basse-Goulaine
44143,44036,Châteaubriant
44144,44054,Erbray
44198,44117,Le Pallet
44315,44109,Nantes
44337,44109,Nantes
44408,44143,Rezé
44615,44184,Saint-Nazaire
45004,45234,Orléans
45005,45234,Orléans
45057,45234,Orléans
45069,45234,Orléans
45146,45169,Ingré
45205,45208,Montargis
45207,45208,Montargis
46106,46035,Boussac
47003,47001,Agen
47016,47001,Agen
47501,47077,Cuzorn
47552,47031,Boé
47901,47201,Le Passage
49024,49007,Angers
49111,49218,Montrevault-sur-Èvre
50004,50502,Saint-Lô
50205,50147,Coutances
50304,50516,AVRANCHES CEDEX
51050,51454,Reims
51084,51172,Cormontreuil
51303,51649,Vitry-le-François
51677,51172,Cormontreuil
51682,51454,Reims
51721,51454,Reims
52103,52045,Bettancourt-la-Ferrée
52502,52013,Anrosey
53020,53130,Laval
53022,53130,Laval
53083,53130,Laval
53201,53062,Château-Gontier-sur-Mayenne
54202,54528,Toul
54203,54528,Toul
54263,54322,Longuyon
54271,54184,Essey-lès-Nancy
54302,54329,Lunéville
54414,54382,Mont-Saint-Martin
54703,54312,Lesménils
56103,56121,Lorient
56108,56121,Lorient
56171,56186,Quiberon
56327,56121,Lorient
56404,56007,Auray
56531,56185,Quéven
57054,57463,Metz
57075,57454,Mécleuves
57141,57751,Woippy
57143,57751,Woippy
57148,57452,La Maxe
57157,57422,Louvigny
57208,57631,Sarreguemines
57301,57283,Hagondange
57311,57672,Thionville
57601,57521,Œting
57804,57240,Freyming-Merlebach
58006,58194,Nevers
59006,59350,Lille
59008,59350,Lille
59026,59350,Lille
59058,59512,Roubaix
59202,59599,Tourcoing
59328,59515,Rouvignies
59334,59599,Tourcoing
59403,59122,Cambrai
59503,59178,Douai
59505,59178,Douai
59605,59392,Maubeuge
59606,59514,Rousies
59608,59357,La Longueville
59611,59012,Anor
59707,59378,Marcq-en-Barœul
59876,59527,Saint-André-lez-Lille
60201,60338,Lacroix-Saint-Ouen
60251,60439,Mouy
60437,60313,Hermes
60477,60382,Margny-lès-Compiègne
60741,60589,Saint-Maximin
61302,61214,L'Aigle
62021,62041,Arras
62102,62193,Calais
62166,62717,Roëllecourt
62211,62215,Carvin
63043,63113,Clermont-Ferrand
63808,63124,Cournon-d'Auvergne
63969,63193,Lempdes
64511,64138,Bordes
65171,65465,Vielle-Aure
65311,65251,Laloubère
66006,66171,Saint-Cyprien
66043,66136,Perpignan
66125,66124,Font-Romeu-Odeillo-Via
66161,66024,Le Boulou
66334,66136,Perpignan
66501,66045,Catllar
67024,67482,Strasbourg
67038,67482,Strasbourg
67065,67482,Strasbourg
67085,67482,Strasbourg
67087,67118,Eckbolsheim
67125,67300,Molsheim
67142,67189,Heiligenstein
67383,67267,Lingolsheim
67504,67331,Niederschaeffolsheim
67606,67462,Sélestat
68074,68224,Mulhouse
69151,69256,Vaulx-en-Velin
69173,69075,Dième
69272,69382,LYON CEDEX 02
69336,69389,LYON CEDEX 09
69356,69388,LYON CEDEX 08
69364,69387,LYON CEDEX 07
69394,69383,LYON CEDEX 03
69431,69383,LYON CEDEX 03
69482,69383,LYON CEDEX 03
69488,69383,LYON CEDEX 03
69552,69276,Feyzin
69621,69266,Villeurbanne
69637,69290,Saint-Priest
69656,69264,Villefranche-sur-Saône
69674,69029,Bron
69675,69029,Bron
69747,69277,Genas
69791,69290,Saint-Priest
70102,70026,Arc-lès-Gray
71004,71270,Mâcon
71006,71270,Mâcon
71102,71154,Crissey
71103,71076,Chalon-sur-Saône
71107,71585,Virey-le-Grand
71331,71076,Chalon-sur-Saône
71601,71439,Saint-Léger-lès-Paray
72008,72181,Le Mans
72021,72181,Le Mans
72022,72181,Le Mans
72024,72181,Le Mans
72203,72154,La Flèche
72233,72008,Arnage
72703,72003,Allonnes
73010,73065,Chambéry
73105,73008,Aix-les-Bains
73151,73304,Val-d'Isère
73202,73032,La Bâthie
74004,74129,La Forclaz
74107,74305,Ville-la-Grand
74201,74281,Thonon-les-Bains
74405,74056,Chamonix-Mont-Blanc
74502,74119,Évian-les-Bains
75030,75101,PARIS CEDEX 01
75039,75101,PARIS CEDEX 01
75061,75102,PARIS CEDEX 02
75065,75102,PARIS CEDEX 02
75078,75102,PARIS CEDEX 02
75108,75108,PARIS CEDEX 02
75197,75104,PARIS CEDEX 04
75202,75116,PARIS CEDEX 16
75214,75113,PARIS CEDEX 13
75230,75105,PARIS CEDEX 05
75317,75117,PARIS CEDEX 09
75591,75112,PARIS CEDEX 12
75605,75112,PARIS CEDEX 12
75646,75113,PARIS CEDEX 13
75647,75120,PARIS CEDEX 13
75682,75114,PARIS CEDEX 14
75752,75115,PARIS CEDEX 15
75781,75116,PARIS CEDEX 16
75795,75116,PARIS CEDEX 16
75822,75117,PARIS CEDEX 17
75880,75118,PARIS CEDEX 18
75928,75119,PARIS CEDEX 19
75954,75119,PARIS CEDEX 19
76108,76540,Rouen
76125,76322,Le Grand-Quevilly
76141,76498,Le Petit-Quevilly
76142,76498,Le Petit-Quevilly
76233,76108,Bois-Guillaume
76302,76681,Sotteville-lès-Rouen
76501,27188,Criquebeuf-sur-Seine
76804,76575,Saint-Étienne-du-Rouvray
77005,77487,Vaux-le-Pénil
77010,77288,Melun
77253,77053,Brie-Comte-Robert
77262,77440,Sammeron
77334,77284,Meaux
77384,77122,Combs-la-Ville
77405,77243,Lagny-sur-Marne
77482,77379,Provins
77777,77111,Chessy
77797,77016,Bagneaux-sur-Loing
77871,77305,Montereau-Fault-Yonne
78015,78646,Versailles
78032,78646,Versailles
78034,78646,Versailles
78108,78551,Saint-Germain-en-Laye
78533,78117,Buc
78612,78030,Auffargis
79021,79191,Niort
79074,79081,Chauray
79182,79081,Chauray
80025,80725,Salouël
80027,80021,Amiens
80046,80024,Argœuves
80301,80016,Albert
80301,80451,Irles
80301,80648,Pys
80333,80489,Longueau
81202,81163,Mazamet
81205,81163,Mazamet
82103,82080,Labastide-du-Temple
82208,82112,Moissac
83042,83054,La Farlède
83481,83099,Puget-sur-Argens
84006,84007,Avignon
84021,84007,Avignon
84027,84007,Avignon
84049,84007,Avignon
84091,84007,Avignon
84873,84087,Orange
85007,85191,La Roche-sur-Yon
85015,85019,Bellevigny
85108,85194,Les Sables-d'Olonne
85304,85096,La Garnache
85601,85027,MONTAIGU CEDEX
86001,86194,Poitiers
86006,86114,Jardres
86023,86194,Poitiers
86061,86194,Poitiers
86106,86007,Antran
86502,86165,Montmorillon
87004,87085,Limoges
87032,87085,Limoges
87044,87085,Limoges
87060,87085,Limoges
87070,87085,Limoges
88104,88413,Saint-Dié-des-Vosges
88162,88468,Le Thillot
88212,88383,Remiremont
89012,89024,Auxerre
89028,89024,Auxerre
90001,90010,Belfort
91028,91340,Lisses
91161,91136,Champlan
91191,91272,Gif-sur-Yvette
91194,91538,Saint-Aubin
91198,91272,Gif-sur-Yvette
91291,91085,Boissy-sous-Saint-Yon
91294,91207,Égly
91406,91471,Orsay
91978,91692,Les Ulis
92004,92050,Nanterre
92008,92050,Nanterre
92050,92026,Courbevoie
92102,92012,Boulogne-Billancourt
92186,92002,Antony
92225,92007,Bagneux
92287,92073,Suresnes
92309,92063,Rueil-Malmaison
92354,92060,Le Plessis-Robinson
92508,92063,Rueil-Malmaison
92604,92004,Asnières-sur-Seine
92638,92036,Gennevilliers
92733,92050,Nanterre
92735,92050,Nanterre
92743,92050,Nanterre
92807,92062,Puteaux
92971,92026,Courbevoie
92975,92062,Puteaux
93245,93072,Stains
93297,99109,TREMBLAY EN FRANCE CEDEX
93436,93079,Villetaneuse
93604,93005,Aulnay-sous-Bois
93608,93005,Aulnay-sous-Bois
93611,93005,Aulnay-sous-Bois
93634,93066,Saint-Denis
93698,93055,Pantin
94106,94068,Saint-Maur-des-Fossés
94152,94021,Chevilly-Larue
94162,94067,Saint-Mandé
94275,94043,Le Kremlin-Bicêtre
94381,94011,Bonneuil-sur-Marne
94451,94044,Limeil-Brévannes
94476,94004,Boissy-Saint-Léger
94626,94021,Chevilly-Larue
94709,94002,Alfortville
94768,94041,Ivry-sur-Seine
94805,94076,Villejuif
95011,95500,Pontoise
95012,95218,Éragny
95023,95127,Cergy
95037,95127,Cergy
95071,95572,Saint-Ouen-l'Aumône
95306,95323,Jouy-le-Moutier
95333,95205,Écouen
95521,95572,Saint-Ouen-l'Aumône
95611,95127,Cergy
95614,95127,Cergy
95926,93073,Tremblay-en-France
95932,93078,Villepinte
95971,93010,Bondy
95972,93073,Tremblay-en-France
97162,97120,Pointe-à-Pitre
97183,97101,Les Abymes
97256,97209,Fort-de-France
97276,97229,Schœlcher
97327,97302,Cayenne
97379,97304,Kourou
97457,97416,Saint-Pierre
97458,97416,Saint-Pierre
97463,97418,Sainte-Marie
97704,97411,Saint-Denis
97713,97411,Saint-Denis
97725,97408,La Possession
97835,97422,Le Tampon
97864,97415,Saint-Paul
98845,98818,NOUMEA CEDEX
73800,73089,Coise-Saint-Jean-Pied-Gauthier
73110,73111,ETABLE
73200,73308,Venthon
35380,35211,Paimpont
35290,35234,Quédillac
35700,35238,Rennes
19500,19119,Lostanges
19350,19177,Rosiers-de-Juillac
19150,19185,ST BONNET AVALOUZE
21400,21115,Buncey
21500,21248,Éringes
21170,21249,Esbarres
27230,27149,La Chapelle-Hareng
27390,27289,La Goulafrière
76133,76615,Saint-Martin-du-Bec
76510,76652,Saint-Vaast-d'Équiqueville
76890,76721,Varneville-Bretteville
67530,67428,Saint-Nabor
67260,67456,Schopperten
68490,68064,Chalampé
68720,68077,Eglingen
40170,40043,Bias
39600,39355,Montigny-lès-Arsures
39300,39364,Montrond
39170,39453,Ravilloles
39310,39510,Septmoncel les Molunes
27190,27374,Louversey
27250,27427,Neaufles-Auvergny
27800,27441,Notre-Dame-d'Épine
27190,27472,Portes
27740,27474,Poses
27680,27518,Saint-Aubin-sur-Quillebeuf
16200,16153,Mainxe-Gondeville
16320,16283,Ronsenac
16500,16337,Saint-Maurice-des-Lions
76640,76751,Yébleron
77139,77380,Puisieux
69280,69190,Sainte-Consorce
41300,41256,Theillay
42260,42004,AMIONS
54540,54427,Pierre-Percée
54610,54464,Rouves
54170,54500,Selaincourt
39350,39527,Taxenne
41370,41058,Concriers
41220,41085,La Ferté-Saint-Cyr
17800,17122,Coulonges
17800,17145,Échebrune
17160,17224,Matha
17700,17272,PERE
17500,17341,Saint-Germain-de-Vibrac
70100,70542,Venère
71110,71071,Céron
71400,71162,Curgy
71110,71434,Saint-Julien-de-Jonzy
71520,71441,Saint-Léger-sous-la-Bussière
70220,70245,Fougerolles-Saint-Valbert
70190,70441,Recologne-lès-Rioz
54540,54560,Veney
55300,55054,Bislée
55160,55060,Bonzée
55210,55096,Chaillon
57220,57230,Fouligny
17350,17436,Taillebourg
18190,18058,Châteauneuf-sur-Cher
18170,18153,Morlac
18390,18158,Moulins-sur-Yèvre
34210,34141,La Livinière
71220,71529,Suin
72540,72126,Épineu-le-Chevreuil
72610,72254,Rouessé-Fontaine
72290,72340,Souligné-sous-Ballon
74110,74188,Montriond
74930,74262,Scientrier
76450,76032,Auberville-la-Manuel
56290,56181,Port-Louis
57230,57294,Hanviller
57400,57321,Hesse
57270,57683,Uckange
57340,57759,Zarbeling
35500,35087,Cornillé
35300,35115,Fougères
35111,35116,La Fresnais
35440,35128,Guipel
35630,35276,Saint-Gondran
73800,73200,Planaise
73800,73314,Villard-d'Héry
74380,74021,Arthaz-Pont-Notre-Dame
76120,76322,Le Grand-Quevilly
76270,76567,Sainte-Beuve-en-Rivière
76690,76675,Sierville
76470,76711,Le Tréport
57340,57401,Lidrezing
57630,57448,Marsal
58230,58141,Lavault-de-Frétoy
58250,58221,Rémilly
30330,30282,Saint-Marcel-de-Careiret
31510,31045,Barbazan
36190,36081,Gargilesse-Dampierre
36110,36093,Levroux
37140,37074,Chouzé-sur-Loire
06160,06004,Antibes
06390,06015,Berre-les-Alpes
60250,60317,Hondainville
60112,60328,Juvignies
60220,60521,Quincampoix-Fleuzy
77570,77267,La Madeleine-sur-Loing
57070,57694,Vany
58700,58218,Prémery
58400,58220,Raveau
06530,06118,Saint-Cézaire-sur-Siagne
06910,06135,Sigale
07610,07140,Lemps
07320,07151,Mars
07590,07206,Saint-Alban-en-Montagne
07360,07237,Saint-Fortunat-sur-Eyrieux
61210,61028,Bazoches-au-Houlme
61200,61358,Sai
61170,61365,Saint-Aubin-d'Appenai
61500,61400,Saint-Gervais-du-Perron
61600,61463,Les Monts d'Andaine
61200,61472,Sévigny
60890,60031,Autheuil-en-Valois
60120,60085,Bonvillers
60250,60437,Mouchy-le-Châtel
49520,49103,COMBREE
49140,49307,Loire-Authion
50740,50102,Carolles
50560,50198,Geffosses
32170,32167,Laas
72110,72039,Bonnétable
72610,72225,Oisseau-le-Petit
72320,72292,Saint-Jean-des-Échelles
72170,72297,Saint-Marceau
08200,08170,Fleigneux
08350,08377,Saint-Aignan
65130,65143,Chelle-Spou
65250,65218,Hèches
65130,65239,Labastide
65150,65394,Saint-Paul
60126,60540,Rivecourt
61430,61007,Athis-Val de Rouvre
61270,61008,Aube
61360,61037,Bellavilliers
61100,61078,Cerisy-Belle-Étoile
50480,50427,RAVENOVILLE
50300,50505,Saint-Loup
74350,74052,Cernex
24430,24350,Razac-sur-l'Isle
24340,24353,La Rochebeaucourt-et-Argentine
24370,24470,Sainte-Mondane
24190,24509,Saint-Vincent-de-Connezac
66300,66112,Montauriol
67140,67155,Gertwiller
67110,67174,Gumbrechtshoffen
67800,67204,Hœnheim
67270,67209,Hohfrankenheim
62370,62057,Audruicq
28300,28102,Clévilliers
28120,28142,Ermenonville-la-Petite
28220,28150,LA FERTE VILLENEUIL
74440,74183,Mieussy
76190,76043,Auzebosc
25250,25315,L'Isle-sur-le-Doubs
01340,01040,Béréziat
01150,01099,Chazey-sur-Ain
67190,67313,Mutzig
81170,81148,Loubers
81320,81193,Nages
64330,64552,Vialer
65410,65092,Beyrède-Jumet-Camous
65190,65113,Burg
65100,65197,Ger
65200,65200,Germs-sur-l'Oussouet
65350,65232,Jacque
65350,65276,Lizos
29670,29132,Locquénolé
30114,30043,Boissières
30260,30069,Carnas
30760,30134,Issirac
72310,72064,La Chapelle-Huon
72300,72106,Courtillers
76116,76316,Grainville-sur-Ry
76450,76339,Le Hanouard
76620,76351,Le Havre
76730,76380,Lammerville
76770,76402,Malaunay
76230,76517,Quincampoix
01550,01308,Pougny
19190,19003,Albignac
83890,83018,Besse-sur-Issole
66820,66078,Fillols
66360,66128,Oreilla
66170,66173,Saint-Féliu-d'Amont
67130,67027,Belmont
67270,67153,Geiswiller-Zœbersdorf
67260,67199,Hinsingen
72390,72172,Le Luart
72450,72241,Montfort-le-Gesnois
73300,73138,Jarrier
88500,88357,Poussay
88320,88473,Tignécourt
89240,89102,Chevannes
89800,89123,Courgis
19150,19096,Ladignac-sur-Rondelles
19290,19241,Saint-Setiers
21580,21220,Cussey-les-Forges
45640,45300,Sandillon
46170,46103,Saint-Paul-Flaugnac
46310,46196,Montamel
67360,67259,Langensoultzbach
67270,67312,Mutzenhouse
81530,81085,Escroux
81250,81203,Paulinet
81490,81269,Saint-Salvy-de-la-Balme
82120,82034,Castéra-Bouzet
73320,73296,Tignes
73300,73320,Villargondran
74800,74224,La Roche-sur-Foron
74540,74233,Saint-Félix
74440,74276,Taninges
90150,90031,Cunelières
21400,21258,Étrochey
21310,21323,Jancigny
21320,21382,Marcilly-Ogny
21220,21407,Messanges
47350,47002,Agmé
47370,47011,Anthé
47240,47128,Lafox
47170,47266,Saint-Pé-Saint-Simon
82110,82154,Saint-Amans-de-Pellagal
82800,82184,Vaïssac
83490,83086,Le Muy
84370,84016,Bédarrides
85170,85019,Bellevigny
76630,76235,Envermeu
76520,76285,Fresne-le-Plan
76590,76397,Longueville-sur-Scie
76490,76398,Louvetot
76730,76519,Rainfreville
76370,76545,Rouxmesnil-Bouteilles
92330,92071,Sceaux
93370,93047,Montfermeil
93290,93073,Tremblay-en-France
97330,97356,Camopi
49540,49191,MARTIGNE BRIAND
85130,85119,Les Landes-Genusson
23600,23031,Boussac
23700,23054,Charron
23000,23186,Saint-Christophe
97442,97417,Saint-Philippe
98705,98722,HITIAA O TE RA
98817,98810,KAALA GOMEN
61120,61086,Les Champeaux
24260,24015,Audrix
24330,24026,Bassillac et Auberoche
24120,24116,Châtres
24390,24120,Cherveix-Cubas
01550,01158,Farges
01800,01378,Saint-Maurice-de-Gourdans
01510,01415,Talissieu
24260,24067,Le Bugue
24680,24194,Gardonne
67490,67145,Friedolsheim
67140,67295,Mittelbergheim
67660,67339,Betschdorf
67570,67414,Rothau
67480,67418,Rountzenheim-Auenheim
61160,61352,Rônai
61130,61498,Vaunoise
62740,62351,Fouquières-lès-Lens
62111,62375,Gommecourt
62630,62460,Hubersent
62250,62503,Leubringhen
62134,62581,Monchy-Cayeux
02160,02106,Bourg-et-Comin
02350,02133,Bucy-lès-Pierrepont
02500,02278,Éparcy
02140,02321,Fontaine-lès-Vervins
25210,25074,Bonnétage
25360,25078,Bouclans
25340,25178,Crosey-le-Petit
25650,25303,Hauterive-la-Fresse
25510,25333,Laviron
68130,68124,Hausgauen
68130,68148,Hundsbach
68290,68179,Lauw
68400,68271,Riedisheim
62630,62318,Étaples
63160,63216,Mauzun
02490,02615,Pontruet
02370,02758,Vailly-sur-Aisne
03250,03066,Châtel-Montagne
03380,03136,Lamaids
25680,25408,Montussaint
25750,25540,Semondans
12700,12272,Sonnac
13100,13001,Aix-en-Provence
70200,70004,Adelans-et-le-Val-de-Bithaine
70200,70014,Amblans-et-Velotte
70210,70017,Anchenoncourt-et-Chazel
62760,62779,Sarton
62170,62870,Wailly-Beaucamp
63610,63038,Besse-et-Saint-Anastaise
63340,63074,Chalus
64220,64011,Aincille
64120,64036,Arbouet-Sussaute
64470,64222,Etchebar
64700,64260,Hendaye
64240,64289,La Bastide-Clairence
03120,03138,Lapalisse
03130,03208,Le Pin
03120,03257,Saint-Prix
04170,04007,Angles
33580,33289,Monségur
13500,13056,Martigues
13103,13057,Mas-Blanc-des-Alpilles
14117,14021,Arromanches-les-Bains
14430,14227,Douville-en-Auge
14630,14237,Émiéville
88220,88481,Uriménil
89200,89378,Sauvigny-le-Bois
83120,83094,Le Plan-de-la-Tour
84450,84055,Jonquerettes
84190,84100,La Roque-Alric
85430,85008,Aubigny-Les Clouzeaux
85390,85066,Chavagnes-les-Redoux
85220,85071,Commequiers
85200,85148,Montreuil
64460,64452,Ponson-Dessus
64410,64457,Poursiugues-Boucoue
85590,85240,Saint-Malô-du-Bois
85390,85252,Saint-Maurice-le-Girard
86380,86048,Chabournay
33330,33459,Saint-Pey-d'Armens
34760,34037,Boujan-sur-Libron
34140,34143,Loupian
34320,34181,Neffiès
34220,34229,Riols
14270,14387,MAGNY LE FREULE
14210,14393,Maizet
14270,14527,Belle Vie en Auge
15300,15061,Dienne
89150,89442,Vernoy
89340,89449,Villeblevin
90400,90011,Bermont
91480,91514,Quincy-sous-Sénart
92350,92060,Le Plessis-Robinson
86120,86036,Bournand
87360,87006,Azat-le-Ris
87000,87085,Limoges
86330,86161,Moncontour
86470,86166,MONTREUIL BONNIN
86310,86175,Nalliers
87230,87084,Lavignac
87140,87198,Vaulry
34500,34336,Villeneuve-lès-Béziers
35500,35015,Balazé
35520,35193,Montreuil-le-Gast
39290,39014,Archelange
39200,39157,Coiserette
39130,39201,Doucier
01110,01012,Aranc
01470,01037,Bénonces
01420,01118,Corbonod
